from,to,early,morning,am_peak,inter_peak,pm_peak,evening,late,night
940GZZLUSWC,940GZZLUTCR,0.0,1.254,39.572,53.867,33.428,10.136,1.164,0.0
940GZZLUSWC,940GZZLUTWH,0.0,1.083,15.945,9.057,7.53,1.998,0.454,0.0
940GZZLUSWC,940GZZLUVIC,0.0,17.065,136.334,104.18,123.053,45.017,14.029,0.0
940GZZLUSWC,940GZZLUWRR,0.0,1.603,3.834,5.951,2.411,0.903,0.872,0.0
940GZZLUSWC,940GZZLUWKA,0.0,0.0,1.713,4.287,3.458,1.4070001,0.677,0.0
940GZZLUSWC,940GZZLUWLO,0.0,22.694,121.046,100.056,172.963,64.251,28.522,0.0
940GZZLUSWC,940GZZLUWBN,0.0,0.882,4.621,2.727,1.537,0.788,0.316,0.0
940GZZLUSWC,940GZZLUWHP,0.0,6.608,80.691,118.385,136.029,59.533,16.647,0.001
940GZZLUSWC,940GZZLUWKN,0.0,0.0,1.11,0.72400004,2.656,2.716,0.705,0.0
940GZZLUSWC,940GZZLUWSM,0.0,4.291,136.287,58.939,27.105999,5.534,1.672,0.0
940GZZLUSWC,940GZZLUWPL,0.0,0.436,2.782,1.482,0.195,0.445,0.07,0.0
940GZZLUSWC,940GZZLUWIG,0.0,0.326,13.898,57.743,96.861,62.628,30.524,0.0
940GZZLUSWC,940GZZLUERB,0.0,0.18,9.934,10.758,5.096,3.307,1.401,0.0
940GZZLUSWC,940GZZLUPCO,0.0,0.067,8.726,11.071,7.822,5.263,2.576,0.0
940GZZLUSWC,940GZZLUVXL,0.0,2.371,29.945,15.132,20.883,13.291,4.388,0.0
940GZZLUSWC,940GZZLUBXN,0.0,0.552,12.7109995,19.615,35.589,22.397,10.357,0.0
940GZZLUSWC,940GZZLUSWK,0.0,7.725,86.614,56.959,40.872,10.349,4.756,0.0
940GZZLUSWC,940GZZLUBMY,0.0,1.773,9.096,10.185,12.087,7.613,3.156,0.0
940GZZLUSWC,940GZZLUCWR,0.0,4.9900002,33.769,54.152,63.974,45.078,17.813,0.0
940GZZLUTMP,940GZZLUBBN,0.0,0.0,0.55,7.162,7.027,2.39,1.098,0.0
940GZZLUTMP,940GZZLUALD,0.0,0.0,2.111,21.636,23.132,8.196,6.7790003,0.0
940GZZLUTMP,940GZZLUADE,0.0,0.082,14.657,152.826,208.098,100.974,42.322998,0.0
940GZZLUTMP,940GZZLUAGL,0.0,0.0,0.376,4.417,7.995,2.502,1.159,0.0
940GZZLUTMP,940GZZLUBST,0.0,0.0,4.089,26.949,29.214,7.795,2.462,0.0
940GZZLUTMP,940GZZLUBNK,0.0,0.741,33.268,241.262,345.674,102.036,33.309002,0.0
940GZZLUTMP,940GZZLUBSC,0.0,0.0,0.529,8.934,22.382,12.72,3.543,0.0
940GZZLUTMP,940GZZLUBWT,0.0,0.0,0.312,13.466,24.905,12.95,11.204,0.0
940GZZLUTMP,940GZZLUBLG,0.0,0.0,0.080000006,3.127,8.228,1.847,0.754,0.0
940GZZLUTMP,940GZZLUBKF,0.0,0.546,10.13,95.371,244.603,76.353,33.404,0.0
940GZZLUTMP,940GZZLUBND,0.0,0.22500001,2.901,28.397,25.426,3.61,0.426,0.0
940GZZLUTMP,940GZZLUBOR,0.0,0.0,0.421,20.853,16.95,9.134,1.63,0.0
940GZZLUTMP,940GZZLUCAR,0.0,0.0,0.0,0.29500002,0.569,0.289,0.507,0.0
940GZZLUTMP,940GZZLUCTN,0.0,0.0,0.644,11.453,13.949,4.456,2.268,0.0
940GZZLUTMP,940GZZLUCST,0.0,0.813,14.876,108.894,211.408,58.471,20.429,0.0
940GZZLUTMP,940GZZLUEMB,0.0,0.292,3.78,54.95,79.381996,24.485,8.758,0.0
940GZZLUTMP,940GZZLUCGN,0.0,0.0,0.0,2.3,1.692,0.255,0.0,0.0
940GZZLUTMP,940GZZLUECT,0.0,0.085,4.213,48.507,98.352,57.131,23.454,0.0
940GZZLUTMP,940GZZLUERC,0.0,0.0,0.79,3.424,2.641,1.882,0.73,0.0
