pattern,demand_profile,demand_band,request_every_seconds,offered_per_minute,burst_size,seed,policy,routing_policy,shared_ride_party_limit,shared_parties,focus_station,window_start_seconds,window_end_seconds,actual_end_seconds,arrival_window_seconds,arrival_end_seconds,schedule_id,scheduled,served,remaining,skipped,completed_at_arrival_end,backlog_at_arrival_end,arrival_throughput_per_minute,completed_at_arrival_midpoint,backlog_at_arrival_midpoint,late_arrival_throughput_per_minute,late_backlog_change,drained,drain_seconds,peak_pending,peak_outstanding,peak_active_vehicles,peak_passenger_vehicles,peak_stopped_vehicles,peak_focus_approaching,peak_focus_entrance_stopped,peak_focus_exit_stopped,peak_focus_occupied_berths,peak_focus_reserved_empty_berths,queue_cleared,queue_clear_seconds,wait_average_seconds,wait_maximum_seconds,passenger_distance_meters,empty_distance_meters,loaded_distance_percent,positioning_moves
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3625,1800,1798.6,8b758b26ca8b1088,391,391,0,0,221,170,7.366666666666666,74,121,9.8,49,true,1825,114,170,114,78,3,3,0,0,2,2,true,1067.4,373.2675618073316,1237.15,2253470.2267204653,1969046.174387217,53.36794490909066,64
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3435,1800,1798.6,7433030a10576159,391,391,0,0,208,183,6.933333333333334,66,129,9.466666666666667,54,true,1635,117,183,114,74,3,2,1,1,2,1,true,1444.4,412.29603580562656,1485.4166666666667,2234711.4516331186,1705264.177289388,56.71891560010135,22
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3859,1800,1799,8f257d775b622b3f,420,420,0,0,220,200,7.333333333333333,79,131,9.4,69,true,2059,136,200,114,73,2,3,0,1,2,2,true,1340,452.445873015873,1360.7833333333333,2447735.995364745,2064522.1011883086,54.246364968231504,62
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3747,1800,1799,147acec647511cf7,420,420,0,0,221,199,7.366666666666666,75,135,9.733333333333333,64,true,1947,135,199,114,75,3,3,0,1,2,2,true,1281,447.84277777777777,1409.1333333333334,2394743.1237599864,2090261.447327273,53.39444109372335,68
profile,tfl-numbat-2019-midweek,morning,4.2857140000000005,14,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3860,1800,1799,a415c0f5b05ea09e,420,420,0,0,209,211,6.966666666666667,72,138,9.133333333333333,73,true,2060,148,212,114,71,2,3,0,1,2,2,true,1257,496.15920634920633,1372.6333333333334,2383595.874046013,2251462.64253425,51.425367458027814,71
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2539,1800,1740,91f17b3654b28322,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,739,2,9,9,9,2,1,0,0,2,1,true,46,12.798850574712644,123,169963.47935631347,593467.3489890709,22.263114488667224,73
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2358,1800,1740,13a4fdcb6e345e29,29,29,0,0,22,7,0.7333333333333333,9,5,0.8666666666666667,2,true,558,2,8,8,7,3,1,0,0,2,1,true,0,13.270114942528737,166.66666666666666,139382.43371351907,616510.0621910959,18.439451968194636,80
profile,tfl-numbat-2019-midweek,am-peak,60,0.9666666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2503,1800,1740,2a25d7a620a8b34d,29,29,0,0,22,7,0.7333333333333333,8,6,0.9333333333333333,1,true,703,2,9,9,8,1,1,0,0,2,1,true,0,9.033333333333333,95.53333333333333,165271.07575316593,613626.7788288058,21.21858145852329,83
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2347,1800,1770,b005b6d375179000,59,59,0,0,49,10,1.6333333333333333,17,12,2.1333333333333333,-2,true,547,2,18,18,18,3,1,0,1,2,1,true,0,17.42175141242938,205.88333333333333,319264.65233859787,673654.0384720741,32.15415877386023,93
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2284,1800,1770,81208d9b58d5f9ff,59,59,0,0,44,15,1.4666666666666666,20,9,1.6,6,true,484,3,16,16,16,1,2,0,1,2,2,true,0,27.4635593220339,172.65,300410.06624611554,630420.6078490142,32.27333118755968,88
profile,tfl-numbat-2019-midweek,am-peak,30,1.9666666666666666,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2529,1800,1770,dbc46e79bcf53e4f,59,59,0,0,45,14,1.5,16,13,1.9333333333333333,1,true,729,3,19,19,18,1,1,0,0,2,1,true,0,33.581638418079095,205.88333333333333,329590.43679484935,707837.1596842841,31.769970059927804,88
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2657,1800,1780,66f80c9375c76554,89,89,0,0,67,22,2.2333333333333334,21,23,3.066666666666667,-1,true,857,6,27,27,26,1,2,0,1,2,2,true,328,43.278464419475654,367.56666666666666,490415.8476002096,577453.4816043535,45.924705784509385,78
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2725,1800,1780,e9fa7be6e6bf2313,89,89,0,0,66,23,2.2,25,19,2.7333333333333334,4,true,925,7,26,26,22,1,2,0,0,2,2,true,237,61.30674157303371,362.2,458298.89123995433,639252.8962451792,41.75647076208347,74
profile,tfl-numbat-2019-midweek,am-peak,20,2.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2484,1800,1780,06bdf1662b8a1f89,89,89,0,0,68,21,2.2666666666666666,21,23,3.1333333333333333,-2,true,684,7,28,28,26,2,1,0,0,2,2,true,86,58.22003745318352,315.26666666666665,474384.7271781635,596649.8893187213,44.29219372290412,82
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2537,1800,1785,a78b0f070e897eab,119,119,0,0,85,34,2.8333333333333335,25,34,4,0,true,737,10,36,36,33,1,2,0,0,2,1,true,152,58.78445378151261,327.81666666666666,638049.0092436303,614512.3306472193,50.93954195482602,78
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2869,1800,1785,5a5f0ba061327b6a,119,119,0,0,85,34,2.8333333333333335,34,25,3.4,9,true,1069,11,36,36,27,2,2,0,0,2,2,true,229,82.13809523809525,558.5,640614.2375838849,827486.360460442,43.63558181484662,86
profile,tfl-numbat-2019-midweek,am-peak,15,3.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2762,1800,1785,c3c03c914bb6c564,119,119,0,0,90,29,3,27,32,4.2,-3,true,962,12,34,34,32,2,2,0,0,2,1,true,312,81.00840336134453,391.53333333333336,646045.7968095281,677008.9994610794,48.82985940042584,79
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2819,1800,1788,f2c28309e2ce7687,149,149,0,0,111,38,3.7,34,40,5.133333333333334,-2,true,1019,13,45,45,39,1,2,0,0,2,1,true,279,78.10581655480983,504.1333333333333,822790.9539022157,823612.1240775695,49.97506169095719,81
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2602,1800,1788,4f469d7049de7204,149,149,0,0,106,43,3.533333333333333,38,36,4.533333333333333,7,true,802,15,46,46,39,2,1,0,0,2,1,true,150,93.698322147651,559.9,804253.8074594901,731473.3067492683,52.36957790341939,78
profile,tfl-numbat-2019-midweek,am-peak,12,4.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2730,1800,1788,fb7bde77c7f4ae02,149,149,0,0,104,45,3.466666666666667,35,39,4.6,6,true,930,17,46,45,38,1,2,0,0,1,2,true,453,99.59395973154363,466,793490.5378001214,580569.1781867661,57.74789323695547,56
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2689,1800,1790,523cd75d5a7198e9,179,179,0,0,130,49,4.333333333333333,46,43,5.6,6,true,889,16,54,53,44,2,2,0,0,2,1,true,233,86.3600558659218,463.68333333333334,983778.6678968795,771510.3405130843,56.04653496850867,74
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3051,1800,1790,1b0e7b93da5a461c,179,179,0,0,121,58,4.033333333333333,42,47,5.266666666666667,11,true,1251,19,58,57,46,2,1,0,0,2,1,true,252,109.42411545623835,551.7333333333333,996852.3200693425,974964.3944718995,50.55501927324253,81
profile,tfl-numbat-2019-midweek,am-peak,10,5.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2544,1800,1790,03cb8a2c06b5ed7f,179,179,0,0,125,54,4.166666666666667,42,47,5.533333333333333,7,true,744,18,60,60,44,3,2,0,0,2,2,true,282,109.3081005586592,488.3833333333333,937027.5505307184,623972.1045525685,60.02740279149667,53
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3016,1800,1799,1cdd19da9c40d2c2,210,210,0,0,144,66,4.8,51,54,6.2,12,true,1216,24,68,66,48,1,2,0,0,2,1,true,492,113.93198412698413,597.8666666666667,1170952.6995252033,933004.8946120358,55.654767129723005,70
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2769,1800,1799,b57b46766d35932b,210,210,0,0,144,66,4.8,50,55,6.266666666666667,11,true,969,22,70,70,60,1,3,0,0,2,2,true,208,109.4647619047619,567.6833333333333,1157568.3185657612,844518.5400115857,57.81808684306094,76
profile,tfl-numbat-2019-midweek,am-peak,8.571429,7,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2796,1800,1799,4467f8d100e65ee9,210,210,0,0,148,62,4.933333333333334,49,56,6.6,6,true,996,21,68,68,52,2,2,0,0,2,2,true,322,122.92126984126983,499,1106807.2861480508,825220.7328631362,57.28733099401505,64
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2802,1800,1792.5,c5bb3efd32d68016,239,239,0,0,160,79,5.333333333333333,56,63,6.933333333333334,16,true,1002,29,80,78,57,1,3,0,0,2,2,true,312.5,130.5434449093445,597.8666666666667,1335398.5669450143,982233.4281858233,57.6190943924912,76
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2606,1800,1792.5,68d8ac9c4adb685f,239,239,0,0,164,75,5.466666666666667,52,67,7.466666666666667,8,true,806,27,84,81,68,2,2,0,0,2,2,true,222.5,120.88758716875871,515.05,1275337.182706575,818618.2254080621,60.90565146537039,63
profile,tfl-numbat-2019-midweek,am-peak,7.5,7.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2827,1800,1792.5,e058693e89b7cdb5,239,239,0,0,166,73,5.533333333333333,55,64,7.4,9,true,1027,28,77,76,57,2,3,0,1,2,2,true,317.5,127.23493723849373,498.9166666666667,1253819.3296407615,848468.4884358399,59.640707559628545,64
profile,tfl-numbat-2019-midweek,am-peak,6.666667,8.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2997,1800,1793.3333333333333,49a37ab7a7c4d1c5,269,269,0,0,181,88,6.033333333333333,66,68,7.666666666666667,20,true,1197,33,92,90,62,1,4,0,0,2,1,true,497.6666666666667,143.1078066914498,619.6333333333333,1463190.8914624928,1020834.6653894954,58.90401922099377,66
profile,tfl-numbat-2019-midweek,am-peak,6.666667,8.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2764,1800,1793.3333333333333,5298a0fc6c131c1b,269,269,0,0,186,83,6.2,56,78,8.666666666666666,5,true,964,32,95,93,74,1,2,0,0,2,2,true,481.6666666666667,130.82007434944236,573.0333333333333,1449676.5292783151,842612.2112199075,63.24144527112374,55
profile,tfl-numbat-2019-midweek,am-peak,6.666667,8.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3108,1800,1793.3333333333333,211dd28cc9405e83,269,269,0,0,189,80,6.3,65,69,8.266666666666667,11,true,1308,34,88,87,64,3,3,0,0,2,1,true,457.6666666666667,139.50693928128874,637.2833333333333,1421333.7636319955,1033481.4430152066,57.89982723682324,68
profile,tfl-numbat-2019-midweek,am-peak,6,9.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2940,1800,1794,ec993b94e97e8c08,299,299,0,0,198,101,6.6,67,82,8.733333333333333,19,true,1140,42,103,101,66,2,4,0,1,2,2,true,328,157.1372352285396,621.2666666666667,1600032.3212752463,1128505.1902592909,58.640656927431564,74
profile,tfl-numbat-2019-midweek,am-peak,6,9.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2760,1800,1794,cff3592b57bdace5,299,299,0,0,210,89,7,61,88,9.933333333333334,1,true,960,35,106,103,77,2,2,0,0,2,2,true,427,145.17307692307693,555.9166666666666,1601814.5758972755,955162.2654939541,62.644860523091076,60
profile,tfl-numbat-2019-midweek,am-peak,6,9.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2916,1800,1794,44eaa9db7e5a8804,299,299,0,0,207,92,6.9,70,79,9.133333333333333,13,true,1116,36,98,95,70,3,3,0,0,2,2,true,361,149.14643255295428,600.65,1575851.6209542446,1119851.8379526183,58.45789957895702,76
profile,tfl-numbat-2019-midweek,am-peak,5.4545449999999995,11,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3314,1800,1798.5,d27211c532c656cc,330,330,0,0,215,115,7.166666666666667,75,90,9.333333333333334,25,true,1514,50,119,114,73,3,5,0,1,2,2,true,673.5,186.32151515151514,1048.8833333333334,1784848.4405884761,1446288.5057587612,55.23902175072543,69
profile,tfl-numbat-2019-midweek,am-peak,5.4545449999999995,11,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2993,1800,1798.5,b1938ab1a755350f,330,330,0,0,228,102,7.6,65,100,10.866666666666667,2,true,1193,39,116,111,79,3,3,0,2,2,2,true,547.5,162.65565656565656,624.9833333333333,1765245.7579788747,1213866.934384106,59.25407798449921,67
profile,tfl-numbat-2019-midweek,am-peak,5.4545449999999995,11,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2925,1800,1798.5,8d37e544ed24f656,330,330,0,0,225,105,7.5,71,94,10.266666666666667,11,true,1125,44,115,111,76,2,3,0,0,2,2,true,448.5,180.3138888888889,619.8333333333334,1723438.2712168714,1317317.2370223105,56.677962649317614,69
profile,tfl-numbat-2019-midweek,am-peak,5,11.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3456,1800,1795,03cdebea63353488,359,359,0,0,221,138,7.366666666666666,77,102,9.6,36,true,1656,68,139,114,74,2,6,0,1,2,2,true,807,230.11773444753948,976.4833333333333,1919413.5138015351,1664974.5694284495,53.549266129461685,66
profile,tfl-numbat-2019-midweek,am-peak,5,11.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3472,1800,1795,1ce863a45082331f,359,359,0,0,237,122,7.9,69,110,11.2,12,true,1672,59,128,114,78,4,3,0,0,2,2,true,861,222.92307335190344,865.9166666666666,1897963.442876106,1553003.2593050892,54.99802248675688,69
profile,tfl-numbat-2019-midweek,am-peak,5,11.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3475,1800,1795,274627ca8e822360,359,359,0,0,231,128,7.7,75,104,10.4,24,true,1675,67,136,114,73,4,3,0,0,2,2,true,928,245.527669452182,1012.3833333333333,1897485.7908175248,1684011.2498452207,52.98024176131668,65
profile,tfl-numbat-2019-midweek,am-peak,4.615385,13.033333333333333,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3634,1800,1798.6,ea9a92c10a2e02f6,391,391,0,0,231,160,7.7,84,111,9.8,49,true,1834,94,161,114,75,2,6,1,0,2,2,true,1049.4,301.42531969309465,1154.5333333333333,2100354.675546534,1861013.4962297538,53.02094085854002,69
profile,tfl-numbat-2019-midweek,am-peak,4.615385,13.033333333333333,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3284,1800,1798.6,0e4f347011d2dd56,391,391,0,0,238,153,7.933333333333334,73,122,11,31,true,1484,93,153,114,77,3,4,0,0,1,2,true,847.4,293.6358056265984,952.5666666666667,2082413.0083245963,1609230.8176366067,56.40882778777806,56
profile,tfl-numbat-2019-midweek,am-peak,4.615385,13.033333333333333,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3417,1800,1798.6,629b0a4814791cff,391,391,0,0,230,161,7.666666666666667,78,117,10.133333333333333,44,true,1617,98,161,114,79,3,3,0,1,2,2,true,1057.4,321.64816709292415,1096.1666666666667,2045286.3478769495,1789133.9635887863,53.34017091869419,60
profile,tfl-numbat-2019-midweek,am-peak,4.2857140000000005,14,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3886,1800,1799,24df56c9a0e2d1b9,420,420,0,0,226,194,7.533333333333333,87,123,9.266666666666667,71,true,2086,131,194,114,77,4,6,0,0,2,1,true,1234,399.5777380952381,1391.7166666666667,2259034.996869071,2077041.6171291035,52.09859506578409,69
profile,tfl-numbat-2019-midweek,am-peak,4.2857140000000005,14,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3789,1800,1799,ad09ad1e7b111875,420,420,0,0,238,182,7.933333333333334,80,130,10.533333333333333,52,true,1989,117,183,114,75,3,4,0,1,2,2,true,1390,380.7422222222222,1449.3166666666666,2218612.435726334,1868136.995946734,54.287948718648494,65
profile,tfl-numbat-2019-midweek,am-peak,4.2857140000000005,14,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3415,1800,1799,faba3276afd301f0,420,420,0,0,239,181,7.966666666666667,81,129,10.533333333333333,52,true,1615,116,183,114,73,4,4,0,0,2,2,true,1151,363.2743650793651,1193.6,2205349.205238401,1767789.196344852,55.50647831345601,50
profile,tfl-numbat-2019-midweek,am-peak,4,14.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3668,1800,1796,e9e681de5348b2c1,449,449,0,0,221,228,7.366666666666666,93,131,8.533333333333333,97,true,1868,152,228,114,76,3,5,0,1,2,2,true,1243,486.21599851521904,1370.2666666666667,2382193.978515687,2189151.8036187985,52.11143702639305,65
profile,tfl-numbat-2019-midweek,am-peak,4,14.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1796,15fe1f6c8c9c1257,449,448,1,0,241,208,8.033333333333333,85,139,10.4,69,false,0,155,208,114,77,3,5,1,0,2,2,true,1397,460.5622123236823,1408.1833333333334,2365973.1117017185,2113724.5947196516,52.81546360394458,66
profile,tfl-numbat-2019-midweek,am-peak,4,14.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3769,1800,1796,57f343b118d7dc71,449,449,0,0,240,209,8,85,139,10.333333333333334,70,true,1969,148,212,114,70,4,5,0,1,2,2,true,1303,450.7192279138827,1334.85,2371656.442234744,2073408.5251504872,53.354820674979905,63
profile,tfl-numbat-2019-midweek,interpeak,60,0.9666666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2381,1800,1740,2c08c203aad74678,29,29,0,0,24,5,0.8,7,7,1.1333333333333333,-2,true,581,2,9,9,9,3,1,0,0,2,1,true,56,14.591379310344827,180.48333333333332,141783.8464997365,649871.3971898471,17.909796926113895,78
profile,tfl-numbat-2019-midweek,interpeak,60,0.9666666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2135,1800,1740,dbceb7018c3ce1a4,29,29,0,0,24,5,0.8,10,4,0.9333333333333333,1,true,335,1,7,7,7,1,2,0,0,2,1,true,0,3.1218390804597704,90.53333333333333,133033.37563099587,542648.1706260826,19.68876852830021,70
profile,tfl-numbat-2019-midweek,interpeak,60,0.9666666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2204,1800,1740,6e32fb4454e823d6,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,404,1,9,9,8,1,2,0,0,2,1,true,0,13.489080459770115,111.91666666666667,135258.78221780434,626589.9465491736,17.754020858801635,75
profile,tfl-numbat-2019-midweek,interpeak,30,1.9666666666666666,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2333,1800,1770,5c50291a262c6011,59,59,0,0,49,10,1.6333333333333333,16,13,2.2,-3,true,533,3,16,16,16,1,1,0,0,2,1,true,47,22.354519774011298,205.88333333333333,284568.14340536227,751547.3374808449,27.464906051009514,94
profile,tfl-numbat-2019-midweek,interpeak,30,1.9666666666666666,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2498,1800,1770,4be260785c883112,59,59,0,0,48,11,1.6,16,13,2.1333333333333333,-2,true,698,2,15,15,15,3,2,0,0,2,1,true,0,13.566666666666666,197.53333333333333,292854.32282979775,860578.1052715941,25.38981180820889,108
profile,tfl-numbat-2019-midweek,interpeak,30,1.9666666666666666,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2560,1800,1770,7241b35501f39f8e,59,59,0,0,46,13,1.5333333333333334,20,9,1.7333333333333334,4,true,760,2,16,16,15,2,2,0,0,2,1,true,69,20.501412429378533,277.25,301185.8964160288,848283.5156967887,26.20216712530217,98
profile,tfl-numbat-2019-midweek,interpeak,20,2.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2580,1800,1780,016a76ba6d0b3cca,89,89,0,0,67,22,2.2333333333333334,27,17,2.6666666666666665,5,true,780,5,23,23,22,4,2,0,0,2,2,true,122,34.811797752808985,205.88333333333333,449602.722884968,573181.5825481514,43.958703755683295,78
profile,tfl-numbat-2019-midweek,interpeak,20,2.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2571,1800,1780,ed9a2bc8a5a94c22,89,89,0,0,67,22,2.2333333333333334,22,22,3,0,true,771,5,26,26,23,3,2,0,0,2,2,true,159,40.48014981273408,196.33333333333334,454388.0439817221,561496.5745872441,44.72831221933445,78
profile,tfl-numbat-2019-midweek,interpeak,20,2.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2470,1800,1780,93ff18cb310a4748,89,89,0,0,67,22,2.2333333333333334,24,20,2.8666666666666667,2,true,670,4,26,26,24,2,2,0,0,2,1,true,137,33.56647940074906,215.7,460781.3039608615,564889.2667978101,44.92488300800414,81
profile,tfl-numbat-2019-midweek,interpeak,15,3.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2302,1800,1785,4ea77286324758fc,119,119,0,0,93,26,3.1,31,28,4.133333333333334,-2,true,502,7,31,31,30,2,3,0,0,1,2,true,100,39.52633053221289,211.23333333333332,599678.1913074295,370337.9200116753,61.82146711892646,57
profile,tfl-numbat-2019-midweek,interpeak,15,3.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2548,1800,1785,b737ae9d8f011316,119,119,0,0,91,28,3.033333333333333,34,25,3.8,3,true,748,8,35,35,29,2,2,0,0,2,2,true,244,54.20420168067226,288.85,602565.0191909669,464302.45900375454,56.479837609314444,60
profile,tfl-numbat-2019-midweek,interpeak,15,3.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2315,1800,1785,54ac03234b7a10bc,119,119,0,0,89,30,2.966666666666667,33,26,3.7333333333333334,4,true,515,7,33,33,28,1,2,0,0,2,1,true,46,42.94187675070028,328.6666666666667,606739.6271323618,417693.921875491,59.22684079606522,62
profile,tfl-numbat-2019-midweek,interpeak,12,4.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2715,1800,1788,b497ea2af025e0c1,149,149,0,0,113,36,3.7666666666666666,43,31,4.666666666666667,5,true,915,9,39,39,37,1,1,0,0,2,2,true,182,47.62225950782998,264.8666666666667,744217.8495546893,641633.4656154931,53.701132394805235,67
profile,tfl-numbat-2019-midweek,interpeak,12,4.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2438,1800,1788,430d9157d388d3e5,149,149,0,0,109,40,3.6333333333333333,41,33,4.533333333333333,7,true,638,9,44,44,38,1,2,0,0,2,2,true,123,70.21845637583893,518.5833333333334,754005.4193968527,453734.8072203583,62.43109261242087,56
profile,tfl-numbat-2019-midweek,interpeak,12,4.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2836,1800,1788,5f97c3f949109a0b,149,149,0,0,113,36,3.7666666666666666,44,30,4.6,6,true,1036,9,42,42,37,1,1,0,0,2,1,true,116,58.41767337807606,354.6166666666667,778578.6360980849,709944.502685397,52.30544395395762,72
profile,tfl-numbat-2019-midweek,interpeak,10,5.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2703,1800,1790,0b930e4ca4da8510,179,179,0,0,139,40,4.633333333333334,50,39,5.933333333333334,1,true,903,11,48,48,45,1,2,0,1,1,2,true,308,64.7425512104283,367.18333333333334,892213.618471168,581499.801497129,60.54186698594097,59
profile,tfl-numbat-2019-midweek,interpeak,10,5.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2479,1800,1790,43a17175be512ece,179,179,0,0,135,44,4.5,48,41,5.8,3,true,679,12,52,52,45,2,1,0,0,2,1,true,259,67.71284916201118,329.05,896296.2663497668,423242.07708275755,67.92498837269291,49
profile,tfl-numbat-2019-midweek,interpeak,10,5.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2531,1800,1790,2cca81f5af10a5a2,179,179,0,0,134,45,4.466666666666667,47,42,5.8,3,true,731,11,51,51,44,2,3,0,0,2,2,true,92,64.95428305400372,354.6166666666667,912753.2580396848,602616.9615809341,60.23302069828174,70
profile,tfl-numbat-2019-midweek,interpeak,8.571429,7,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2497,1800,1799,377f35b408a2d0b6,210,210,0,0,159,51,5.3,53,52,7.066666666666666,-1,true,697,14,56,56,46,1,4,0,0,1,2,true,323,71.52150793650794,343.9,1022053.0248782111,484496.4691466137,67.84065368790132,44
profile,tfl-numbat-2019-midweek,interpeak,8.571429,7,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2661,1800,1799,0e4e63e12088df38,210,210,0,0,153,57,5.1,50,55,6.866666666666666,2,true,861,15,61,60,51,3,3,0,0,2,2,true,152,81.93825396825397,340.68333333333334,1051872.2884801102,676536.6419081779,60.85783693814903,63
profile,tfl-numbat-2019-midweek,interpeak,8.571429,7,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2852,1800,1799,d32fc6ced69f7580,210,210,0,0,160,50,5.333333333333333,53,52,7.133333333333334,-2,true,1052,13,57,57,52,2,2,0,1,2,2,true,233,67.7631746031746,354.6166666666667,1063819.1070652027,769391.8117776561,58.03037152629966,64
profile,tfl-numbat-2019-midweek,interpeak,7.5,7.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2683,1800,1792.5,f9552f5f1b0bf1c2,239,239,0,0,176,63,5.866666666666666,63,56,7.533333333333333,7,true,883,19,67,67,53,2,3,0,0,2,2,true,242.5,84.5126220362622,463.05,1191413.702567672,679308.94011541,63.687351368072825,58
